gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,1,0,0,0.295774648,1,0,1,1,0,0,0,0,0,0.631343284,0.207950612,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,0.436619718,1,0,1,1,1,1,0,1,0,0.57761194,0.275253866,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,0.028169014,1,1,0,1,0,0,0,0,1,0.608457711,0.021492038,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.169014085,1,0,0,1,1,0,0,0,1,0.625870647,0.107719825,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.943661972,1,1,0,1,0,1,1,1,1,0.850746269,0.810137318,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,0.408450704,1,0,0,0,1,0,0,1,0,0.678606965,0.290705054,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,0.211267606,1,0,0,1,0,0,0,0,0,0.565671642,0.137785599,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0.450704225,1,0,0,1,0,1,0,0,0,0.62039801,0.303750288,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.010447761,0.14839603,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,0.042253521,1,1,0,0,0,0,0,1,1,0.660199005,0.039383799,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.154929577,0,0,1,0,0,1,0,0,1,0.152736318,0.048078698,1,0,0,0,1,0,0,0,0,1,0
1,1,1,0,0.042253521,1,1,0,0,0,0,1,0,1,0.646766169,0.033377568,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.070422535,1,1,1,0,0,0,0,0,1,0.604975124,0.047969075,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.901408451,1,1,0,1,1,1,1,1,1,0.893532338,0.819305331,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.197183099,1,0,0,0,0,0,0,0,0,0.01641791,0.034808447,0,0,1,1,0,0,0,0,0,1,0
1,0,0,1,0.323943662,1,0,0,0,0,0,0,0,0,0.027860697,0.059168013,0,0,1,0,1,0,1,0,0,0,0
1,0,0,1,0.169014085,0,0,0,1,0,0,0,0,0,0.11840796,0.041933995,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0.323943662,1,0,0,0,0,0,0,1,1,0.612935323,0.228732979,0,1,0,1,0,0,0,1,0,0,0
1,0,1,0,1,0,0,1,1,1,1,1,1,0,0.470149254,0.565531964,1,0,0,0,0,1,1,0,0,0,0
1,0,1,1,0.746478873,1,1,1,1,0,0,1,1,1,0.854228856,0.649319178,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0.028169014,1,1,0,0,0,0,0,0,0,0.558706468,0.022732518,0,1,0,1,0,0,1,0,0,0,1
0,0,1,1,0.042253521,1,0,0,0,0,0,0,0,1,0.02238806,0.006785137,0,0,1,1,0,0,0,0,0,1,0
1,1,1,1,0.436619718,1,1,0,0,1,0,1,0,1,0.727363184,0.332073621,0,1,0,1,0,0,0,0,0,1,0
0,1,0,0,0.478873239,1,1,0,0,1,0,1,1,1,0.8039801,0.389683822,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.478873239,1,0,0,0,0,0,0,0,0,0.02238806,0.08545465,0,0,1,0,0,1,1,0,0,0,0
0,1,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0.265671642,0.007656358,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.098591549,1,0,0,1,0,0,0,0,0,0.570646766,0.059629587,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.295774648,1,0,1,0,0,1,0,0,0,0.366666667,0.142435957,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.197183099,1,0,1,0,1,1,0,0,0,0.404975124,0.108048696,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0.295774648,1,1,0,0,0,0,1,1,1,0.764676617,0.247380568,0,1,0,1,0,0,0,0,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.26318408,0.002988691,1,0,0,1,0,0,0,1,0,0,1
1,0,1,1,0.985915493,1,1,0,0,0,0,0,0,0,0.071641791,0.207079391,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,0.042253521,1,0,1,0,1,0,0,0,0,0.383084577,0.026119317,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0.338028169,1,1,1,1,1,1,0,1,0,0.631840796,0.231940919,1,0,0,1,0,0,1,0,0,0,0
1,0,1,1,0.436619718,1,0,0,1,0,0,1,0,1,0.675124378,0.312133626,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0,0.084507042,0,0,1,0,0,0,0,0,0,0.114925373,0.023269098,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0.225352113,1,0,0,0,0,0,0,0,1,0.02238806,0.040041542,0,0,1,0,1,0,0,0,0,1,0
0,1,1,0,0.098591549,1,0,1,0,0,0,1,0,0,0.424378109,0.06152204,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,0.774647887,1,1,1,0,1,1,0,1,0,0.547263682,0.465658897,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.273134328,0.003104085,1,0,0,1,0,0,0,0,0,1,1
0,1,0,0,0.098591549,1,0,1,0,0,1,1,1,0,0.81641791,0.093878375,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.084507042,1,0,0,0,0,0,0,0,0,0.009950249,0.010789291,0,0,1,1,0,0,0,0,1,0,1
0,0,0,1,0.028169014,1,0,0,0,0,0,0,0,0,0.025870647,0.004829218,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0.985915493,1,0,1,1,1,1,1,0,0,0.588059701,0.638276021,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.014084507,1,1,0,0,0,0,1,1,1,0.773631841,0.018001385,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.719402985,0.008279483,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.676056338,1,1,1,1,0,0,1,0,1,0.752238806,0.543999538,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0.802816901,1,0,0,1,1,1,1,0,0,0.515920398,0.465053081,1,0,0,0,0,1,1,0,0,0,0
0,1,1,0,0.605633803,0,0,0,1,0,0,0,0,1,0.12039801,0.154731133,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,0.816901408,1,0,0,1,0,1,1,1,1,0.574129353,0.52198823,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.985915493,1,1,1,0,1,1,1,1,1,0.893532338,0.866991692,0,1,0,0,0,1,0,0,1,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.513930348,0.005896607,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.14084507,1,1,0,0,0,0,0,0,0,0.567164179,0.100375029,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0,0.85915493,1,1,0,1,1,0,1,1,1,0.850746269,0.734427648,0,1,0,0,1,0,0,0,1,0,1
1,0,1,1,0.478873239,1,0,1,0,0,1,0,0,1,0.365174129,0.218924533,1,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.267605634,1,0,0,0,0,0,0,0,1,0.012437811,0.045488114,0,0,1,1,0,0,1,0,0,0,0
0,0,1,1,0.549295775,1,0,0,0,0,0,0,0,0,0.013432836,0.091178168,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0.535211268,1,0,1,0,0,0,0,0,1,0.294527363,0.215508885,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.680099502,0.007823679,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.054726368,0.191605123,0,0,1,0,0,1,1,0,0,0,0
1,1,1,0,0.450704225,1,1,0,1,0,0,0,0,1,0.62039801,0.304373413,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.154929577,1,0,0,0,0,0,0,0,0,0.254228856,0.060252712,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014925373,0.000109624,0,0,1,1,0,0,1,0,0,0,0
0,0,0,1,0.366197183,1,0,0,0,0,0,0,0,0,0.008955224,0.059837295,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1,0.464788732,1,0,0,0,0,0,0,0,0,0.013432836,0.076159705,0,0,1,0,1,0,0,1,0,0,0
1,0,1,0,0.774647887,1,0,1,0,1,0,0,0,0,0.617412935,0.518676437,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0,0.802816901,1,1,0,0,0,0,0,0,0,0.060696517,0.162133626,0,0,1,0,0,1,0,1,0,0,0
1,0,1,1,0.295774648,1,1,0,0,0,0,0,0,0,0.069651741,0.061920148,0,0,1,0,0,1,0,1,0,0,0
1,0,1,1,0.126760563,1,1,0,0,0,0,0,0,0,0.078109453,0.023857604,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0.169014085,1,0,0,0,0,0,0,0,0,0.017412935,0.028807985,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0.478873239,1,1,0,1,0,1,0,0,0,0.667164179,0.334491115,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.464788732,1,0,0,0,0,0,0,0,1,0.514925373,0.276632818,0,1,0,1,0,0,0,1,0,0,1
1,1,0,0,0.042253521,1,1,0,0,0,0,1,1,1,0.756716418,0.04680937,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.024378109,0.170009231,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,0.014084507,1,0,0,0,0,1,1,1,0,0.517910448,0.013108701,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.084507042,1,0,0,0,1,0,1,1,1,0.767164179,0.074094161,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.366197183,1,1,0,0,0,0,0,0,1,0.569651741,0.216380106,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.042253521,1,0,0,0,0,0,0,0,1,0.510447761,0.030706208,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,0.507042254,1,0,0,0,0,0,0,0,0,0.015920398,0.088327948,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.281690141,1,0,0,0,0,0,0,0,0,0.017412935,0.046030464,0,0,1,1,0,0,0,0,0,1,0
1,1,1,0,0.732394366,1,1,0,0,0,0,1,1,1,0.772139303,0.576673206,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.23943662,1,1,0,0,0,1,0,1,1,0.714925373,0.183931456,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0.504477612,0.011648973,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.436619718,1,1,1,0,0,0,1,1,1,0.808955224,0.367626356,0,1,0,1,0,0,0,1,0,0,1
0,1,1,0,0.309859155,1,0,0,0,0,0,0,0,1,0.024875622,0.053819525,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.028169014,1,0,1,0,0,0,0,0,1,0.317412935,0.016391646,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0.985915493,0,0,1,1,0,1,1,1,0,0.40199005,0.476165474,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.112676056,1,0,0,0,0,1,1,1,1,0.772636816,0.093312947,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.310945274,0.00354258,1,0,0,1,0,0,0,0,1,0,0
0,0,1,1,0.23943662,1,0,0,0,1,0,0,1,0,0.390049751,0.112168244,1,0,0,1,0,0,0,0,1,0,1
0,0,1,1,0.154929577,1,0,0,0,0,0,0,1,0,0.352238806,0.07818486,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0.985915493,1,1,1,1,1,1,0,1,1,0.615422886,0.642349411,1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0.887323944,1,1,0,0,0,0,0,0,1,0.06119403,0.182598661,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0,0.042253521,0,0,0,0,0,1,0,1,1,0.216915423,0.016576275,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.309859155,1,0,0,0,0,0,0,0,1,0.012437811,0.052088622,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0.535211268,1,0,1,0,0,0,0,0,0,0.326368159,0.236233556,1,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0.38028169,1,0,1,0,0,1,0,0,0,0.35920398,0.162433649,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0.056338028,1,0,0,1,0,0,1,0,1,0.66119403,0.043122548,0,1,0,1,0,0,0,0,1,0,0
1,1,1,0,0.61971831,1,0,0,0,1,0,0,1,1,0.675124378,0.443416801,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.507042254,1,0,0,0,0,0,0,0,1,0.51840796,0.292418648,0,1,0,1,0,0,0,0,0,1,0
1,1,1,0,0.830985915,1,0,1,1,1,1,1,1,1,0.912935323,0.767314793,0,1,0,0,0,1,1,0,0,0,0
0,1,0,0,0.098591549,1,1,0,0,1,0,1,1,1,0.819402985,0.09238403,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.647887324,1,1,1,0,1,0,1,0,0,0.762686567,0.530400415,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,0.352112676,1,1,0,0,0,0,1,0,1,0.651741294,0.236764366,0,1,0,1,0,0,0,0,1,0,1
1,1,1,1,0.028169014,1,0,1,0,0,1,1,0,1,0.697014925,0.029419571,0,1,0,1,0,0,0,0,0,1,1
1,0,1,1,0.690140845,1,0,0,0,0,0,0,0,1,0.512437811,0.408366028,0,1,0,1,0,0,1,0,0,0,0
0,0,1,1,0.366197183,1,1,0,0,0,1,1,1,0,0.530845771,0.223667205,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,0.098591549,1,0,0,0,1,0,1,1,1,0.734825871,0.082062082,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.85915493,1,1,0,0,0,0,0,0,0,0.053731343,0.161314332,0,0,1,0,0,1,1,0,0,0,0
1,0,1,0,0.985915493,1,0,1,0,1,1,1,1,0,0.632835821,0.681467805,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.915492958,1,1,0,0,0,0,0,0,0,0.068159204,0.193734133,0,0,1,0,0,1,0,0,0,1,0
0,0,1,1,0.943661972,1,1,1,1,1,1,1,1,1,0.959701493,0.903652204,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0,0.169014085,0,0,0,0,1,0,1,1,0,0.307462687,0.072767136,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0.774647887,1,0,0,0,0,0,0,1,1,0.623383085,0.523736441,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,0.521126761,1,0,1,1,0,0,0,0,1,0.608955224,0.345516963,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.183098592,1,0,0,0,0,0,1,1,0,0.71840796,0.143930302,0,1,0,1,0,0,0,1,0,0,1
1,0,0,1,0.211267606,1,0,0,0,0,0,0,0,1,0.010447761,0.039412647,0,0,1,0,1,0,1,0,0,0,0
1,0,1,1,0.183098592,1,0,0,0,0,0,0,0,0,0.516915423,0.118589892,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.436619718,1,0,0,0,0,0,0,0,1,0.512437811,0.268762982,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.098591549,1,0,1,0,0,1,0,0,0,0.358208955,0.049498038,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,0.591549296,1,1,0,0,1,0,1,1,1,0.806467662,0.483631433,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0.718309859,1,1,1,0,1,1,1,0,0,0.554726368,0.445286176,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.028169014,1,0,0,0,0,1,0,0,1,0.31840796,0.015405031,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.394366197,1,0,0,0,0,0,0,0,1,0.015422886,0.063858758,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.013930348,9.81E-05,0,0,1,1,0,0,0,0,0,1,1
0,1,0,0,0.154929577,0,0,0,0,1,1,0,1,1,0.252736318,0.058637203,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,0.211267606,0,0,0,0,0,0,0,1,1,0.171641791,0.061608585,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0.549295775,1,1,0,0,1,1,1,1,1,0.621890547,0.36808793,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0.056338028,0,0,0,0,1,0,0,1,0,0.211442786,0.022149781,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,0.549295775,1,1,0,0,0,0,1,1,1,0.784577114,0.425588507,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.492957746,1,0,0,0,0,0,0,0,0,0.012935323,0.069461112,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.056338028,1,0,0,0,0,0,0,1,1,0.614427861,0.045430418,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.126760563,1,0,1,0,0,0,1,0,1,0.66119403,0.093843757,0,1,0,1,0,0,0,0,0,1,1
0,0,1,1,0.014084507,1,0,0,0,0,0,1,1,1,0.709452736,0.019241865,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.309859155,1,1,0,0,0,1,1,0,1,0.719900498,0.222063236,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.352112676,1,0,0,0,0,0,0,0,1,0.017910448,0.05620817,0,0,1,0,1,0,1,0,0,0,0
1,1,1,0,1,1,1,1,1,1,0,1,1,1,0.93681592,0.926384722,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,0.464788732,1,0,0,0,0,1,0,0,0,0.317910448,0.207304408,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0.126760563,1,0,1,0,0,1,1,0,0,0.437810945,0.068561043,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0.183098592,1,0,1,0,0,1,0,0,0,0.372636816,0.089585737,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0.309859155,1,1,1,0,0,0,1,0,1,0.714427861,0.248211401,0,1,0,1,0,0,1,0,0,0,1
0,0,1,0,0.647887324,1,0,0,0,0,0,0,0,0,0.013930348,0.110120009,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,0.323943662,1,0,1,0,0,1,0,1,1,0.706467662,0.252873298,0,1,0,1,0,0,0,0,1,0,0
0,0,1,0,0.676056338,1,1,0,1,0,0,1,1,1,0.8039801,0.557921763,0,1,0,1,0,0,1,0,0,0,1
0,1,0,0,0.267605634,1,0,1,0,0,1,0,0,0,0.355721393,0.11967459,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0.512437811,0.014510732,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.014084507,1,0,0,1,0,0,0,0,1,0.306467662,0.008342949,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0,0.295774648,0,0,0,0,1,1,1,1,0,0.383084577,0.1484018,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.084507042,1,1,0,0,1,0,1,1,1,0.794029851,0.080106162,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.028358209,0.000265405,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0.816901408,1,1,0,1,0,1,0,1,1,0.780099502,0.641818601,0,1,0,1,0,0,1,0,0,0,0
1,0,1,1,0.802816901,1,1,0,0,0,0,0,0,1,0.062189055,0.170678514,0,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0.563380282,1,1,1,1,1,1,1,1,1,0.957711443,0.520268867,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.816901408,1,1,0,1,0,0,0,0,1,0.606467662,0.527527117,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,0.028169014,1,0,0,0,0,0,0,0,1,0.510447761,0.020932379,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.436619718,1,0,0,0,0,0,0,0,1,0.017910448,0.068734133,0,0,1,0,0,1,1,0,0,0,0
0,1,1,0,0.633802817,1,1,0,0,1,0,1,1,1,0.80199005,0.524590353,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.014084507,1,0,0,0,0,0,0,1,1,0.623880597,0.017580198,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.718309859,1,0,0,0,0,0,0,0,0,0.013432836,0.114654973,0,0,1,0,1,0,0,1,0,0,0
1,1,0,0,0.169014085,1,0,0,0,1,0,0,0,1,0.557711443,0.106340872,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.14084507,1,0,0,0,0,0,1,1,0,0.710945274,0.118728364,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.436619718,1,1,1,0,0,1,0,0,0,0.690547264,0.317055158,0,1,0,1,0,0,1,0,0,0,0
0,1,1,0,0.225352113,1,1,0,0,1,0,1,1,1,0.817910448,0.185050773,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.211267606,1,1,0,0,0,0,0,0,1,0.562189055,0.128150242,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,0.704225352,1,1,1,1,1,0,1,1,0,0.887562189,0.65336949,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0,0.394366197,1,0,0,0,1,1,1,1,1,0.568159204,0.256762059,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,0.971830986,1,0,1,1,1,1,0,0,0,0.464676617,0.519784214,1,0,0,0,0,1,0,1,0,0,0
1,0,1,1,0.985915493,1,1,1,0,1,1,0,1,0,0.817910448,0.824013386,0,1,0,0,0,1,0,0,1,0,0
0,0,1,1,0.563380282,1,1,0,1,1,0,1,0,0,0.5,0.325542349,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.619900498,0.007125548,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0.084507042,1,0,1,0,1,1,1,1,0,0.626865672,0.064770367,1,0,0,1,0,0,1,0,0,0,0
0,0,1,1,0.338028169,1,0,0,0,0,0,1,1,1,0.717910448,0.249226864,0,1,0,0,1,0,0,0,1,0,1
0,0,1,1,0.929577465,1,1,1,1,0,1,0,0,0,0.709452736,0.694639972,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,0.056338028,1,1,0,0,0,1,0,0,1,0.372636816,0.027763674,1,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0.197183099,1,1,0,0,0,0,0,0,1,0.065174129,0.035235403,0,0,1,1,0,0,0,0,1,0,0
1,0,1,1,0.267605634,1,0,0,0,0,0,0,0,0,0.017412935,0.046024694,0,0,1,1,0,0,0,0,1,0,0
0,0,1,1,0.028169014,1,0,0,1,1,0,0,0,1,0.377114428,0.017234018,1,0,0,1,0,0,0,0,0,1,1
0,0,1,1,0.746478873,1,1,0,1,0,1,1,1,1,0.865174129,0.6484018,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0.577464789,1,0,0,0,0,0,0,0,1,0.012935323,0.094691899,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.112676056,1,0,0,0,0,0,0,1,1,0.611940299,0.086579737,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.873239437,1,1,0,1,0,0,1,1,0,0.788059701,0.719386107,0,1,0,0,0,1,1,0,0,0,0
1,0,1,0,0.957746479,1,1,0,0,0,0,0,0,0,0.059701493,0.187283637,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,0.957746479,1,1,0,0,0,0,0,0,0,0.06318408,0.191466651,0,0,1,0,0,1,0,1,0,0,0
0,0,1,0,0.549295775,1,0,0,1,0,0,0,0,1,0.317412935,0.235368105,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.830985915,0,0,1,1,1,0,0,0,0,0.212437811,0.277602123,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0.042253521,1,0,1,0,1,1,0,1,1,0.757711443,0.042510962,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.985915493,1,1,1,1,1,1,1,1,0,0.712437811,0.724053773,1,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0.507042254,1,1,0,0,1,0,0,0,1,0.6039801,0.325507731,0,1,0,1,0,0,0,1,0,0,1
0,0,1,0,0.436619718,1,1,0,1,0,0,1,1,1,0.80199005,0.360846988,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0.535211268,1,1,0,0,0,1,0,0,1,0.354228856,0.25177706,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.521126761,1,1,0,0,0,0,0,0,1,0.059701493,0.103346411,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.718309859,1,1,0,0,1,0,0,1,1,0.708457711,0.526073159,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,0.661971831,1,1,1,1,0,0,1,1,1,0.865671642,0.574509578,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,0.971830986,0,0,1,0,1,1,1,1,0,0.410447761,0.476113547,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.267605634,1,0,0,0,0,0,0,0,0,0.52039801,0.170176552,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,0.690140845,1,1,1,0,1,1,1,1,1,0.639303483,0.480071544,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.253521127,0,0,0,0,0,0,1,1,1,0.264676617,0.100940457,1,0,0,0,1,0,0,1,0,0,1
0,0,1,1,0.338028169,1,0,1,1,1,0,0,0,1,0.431343284,0.183729518,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.154929577,1,0,0,1,0,0,0,0,1,0.306467662,0.066264713,1,0,0,1,0,0,1,0,0,0,0
0,1,1,0,0.535211268,1,1,0,1,1,0,1,1,1,0.869651741,0.492268636,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.084507042,1,0,0,0,1,0,0,0,0,0.56119403,0.060668128,0,1,0,1,0,0,0,0,0,1,1
1,0,1,1,0.309859155,1,0,1,1,1,1,0,0,1,0.47761194,0.17482114,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0.366197183,1,0,0,0,0,0,0,0,1,0.011442786,0.058966074,0,0,1,1,0,0,0,0,1,0,0
0,1,0,0,0.647887324,1,1,0,0,0,0,1,0,1,0.674626866,0.443895684,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,0.352112676,1,0,0,0,0,0,0,0,1,0.008955224,0.057344796,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0,0.183098592,1,1,1,0,0,0,1,0,1,0.462189055,0.106415878,1,0,0,1,0,0,1,0,0,0,1
1,1,1,0,0.14084507,1,1,0,0,1,1,1,1,1,0.853731343,0.128646434,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1,0.014084507,1,0,0,0,0,0,0,0,0,0.009950249,0.003409878,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0.352112676,1,0,1,1,0,0,0,0,0,0.633830846,0.2367009,0,1,0,1,0,0,0,0,1,0,0
